"player_id","season_name","general_position","team_id","minutes_played","goals_added_above_avg_Dribbling","goals_added_above_avg_Fouling","goals_added_above_avg_Interrupting","goals_added_above_avg_Passing","goals_added_above_avg_Receiving","goals_added_above_avg_Shooting","count_actions_Dribbling","count_actions_Fouling","count_actions_Interrupting","count_actions_Passing","count_actions_Receiving","count_actions_Shooting","offensive_goals_added"
"0Oq60APM6D","2013","CB","0KPqjA456v",1809,0.1379,0.1516,-1.1726,-0.5952,-0.4026,-0.2029,86,22,387,515,334,0,-0.9112
"0Oq60APM6D","2013","CM","0KPqjA456v",8,-8e-04,9.9009e-06,-0.0013,-0.0026,-0.0037,-0.0021,0,0,2,0,0,0,-0.0091900991
"0Oq60APM6D","2014","CB","0KPqjA456v",1868,-0.0374,-0.5496,0.0349,-0.0201,-0.3859,-0.2096,111,31,356,603,418,0,-1.2026
"0Oq60APM6D","2015","CB","Vj58weDM8n",2474,-0.0264,0.1776,-1.6048,-0.046,-0.3216,-0.1946,223,49,469,953,651,3,-0.411
"0Oq60APM6D","2016","CB","Vj58weDM8n",1546,0.034,-0.1792,-0.1523,-0.1411,-0.3398,-0.1734,170,30,231,734,524,0,-0.7995
"0Oq60APM6D","2016","FB","Vj58weDM8n",893,-0.1896,0.0394,0.2038,-0.0296,-0.1815,-0.1033,76,18,124,450,289,0,-0.4646
"0Oq60APM6D","2016","ST","Vj58weDM8n",12,5e-04,-0.0018,0.009,0.0111,-0.0256,-0.009,1,0,4,3,3,0,-0.0248
"0Oq60APM6D","2016","W","Vj58weDM8n",12,-0.0024,-0.0012,0.0088,0.0215,-0.0126,-0.0061,0,0,2,7,3,0,-0.000800000000000001
"0Oq60APM6D","2017","CB","kRQabn8MKZ",551,-0.0503,0.0633,-0.0835,-0.1232,-0.1187,-0.0619,32,5,83,179,104,0,-0.2908
"0Oq60APM6D","2017","W","kRQabn8MKZ",24,-0.0038,-0.0024,-0.0266,0.013,-0.0259,-0.0123,1,0,1,6,5,0,-0.0314
"0Oq60APM6D","2018","CB","kRQabn8MKZ",569,-0.0244,0.0524,-0.2259,-0.02,-0.1083,-0.022,59,9,96,232,181,1,-0.1223
"0Oq60APM6D","2018","FB","kRQabn8MKZ",8,-6e-04,5e-04,-0.0414,7e-04,-0.0018,-9e-04,0,0,4,3,0,0,-0.0021
"0Oq60VgM6D","2013","CB","X0Oq66zq6D",95,0.0167,0.0066,-0.0051,0.0374,0.006,-0.0106,21,1,22,52,36,0,0.0561
"0Oq60VgM6D","2013","CM","X0Oq66zq6D",2281,-0.0319,0.2969,-1.029,0.1777,-0.3238,0.0476,196,58,302,914,576,31,0.1665
"0Oq60VgM6D","2013","DM","X0Oq66zq6D",648,-0.4638,-0.0391,-0.0691,-0.1851,0.6703,0.1398,65,19,91,255,156,14,0.1221
"0Oq60VgM6D","2014","CB","X0Oq66zq6D",1357,-0.0548,0.1286,0.1336,-0.1486,-0.0348,0.2036,128,20,250,580,376,19,0.094
"0Oq60VgM6D","2014","CM","X0Oq66zq6D",1365,0.0447,0.0251,-0.16,-0.1118,-0.0293,0.1142,133,44,207,649,425,20,0.0429
"0Oq60VgM6D","2014","DM","X0Oq66zq6D",489,0.0248935825,0.0258,-0.035,-0.1394,0.0557,-0.0326,51,9,61,246,170,4,-0.0656064175
"0Oq60VgM6D","2015","CB","X0Oq66zq6D",2814,-0.4507,-0.0396,1.1042,-0.3284,0.3676,0.1489,268,56,567,1273,853,34,-0.3022
"0Oq60VgM6D","2016","AM","kaDQ0wRqEv",63,0.0018,-0.0077,0.0365,-0.0307,-0.0438,-0.0323,11,2,6,41,36,0,-0.1127
"0Oq60VgM6D","2016","CM","kaDQ0wRqEv",584,-0.1726,-0.0072,0.1457,-0.0584,-0.1555,-0.084,54,14,63,235,182,4,-0.4777
"0Oq60VgM6D","2016","DM","kaDQ0wRqEv",952,-0.3203,-0.0298,-0.3051,0.048,0.2722,-0.0156,102,32,111,442,332,7,-0.0455
"0Oq60VgM6D","2016","W","kaDQ0wRqEv",122,-0.0105,-0.0173,-0.013,0.1108,-0.1131,-0.0625,6,2,18,51,32,0,-0.0926
"0Oq60VgM6D","2017","AM","KAqBN0Vqbg",24,6e-04,-0.0027,-0.0063,0.0174,-0.0213,-0.0123,4,0,4,23,19,0,-0.0183
"0Oq60VgM6D","2017","CB","KAqBN0Vqbg",516,0.0759,0.0066,-0.2499,0.0573,0.0055,-0.0091,85,14,94,291,220,6,0.1362
"0Oq60VgM6D","2017","CM","KAqBN0Vqbg",14,-0.0014,0,0.0121,-0.0176,-0.0064,-0.0037,0,0,6,3,0,0,-0.0291
"0Oq60VgM6D","2017","DM","KAqBN0Vqbg",2384,-0.5686,-0.3166,-0.5342,-0.4995,-0.1808,-0.2625,224,60,348,1014,701,11,-1.828
"0Oq60VgM6D","2018","CB","KAqBN0Vqbg",988,0.1318,0.0937,0.1507,0.0233,0.0773,-0.0707,115,13,146,508,381,7,0.2554
"0Oq60VgM6D","2018","CM","KAqBN0Vqbg",953,-0.1353,-0.0044,0.0541,-0.6942,-0.2199,-0.1205,57,21,142,388,263,7,-1.1743
"0Oq60VgM6D","2018","DM","KAqBN0Vqbg",1473,-0.0312,-0.0531,-0.232,-0.2546,0.0112,-0.0712,130,27,210,711,528,12,-0.3989
"0Oq60VgM6D","2019","AM","KAqBN0Vqbg",19,-0.0027,-0.0021,0.0069,0.0074,-0.0198,-0.0097,0,0,2,12,8,0,-0.0269
"0Oq60VgM6D","2019","CB","KAqBN0Vqbg",199,0.000200000000000002,0.019,0.2298,0.0157,-0.0381,-0.0223,31,1,20,92,66,0,-0.0255
"0Oq60VgM6D","2019","CM","KAqBN0Vqbg",688,-0.039,0.0093037128,0.4354,-0.279,-0.0963,-0.1388,52,18,115,301,203,3,-0.5437962872
"0Oq60VgM6D","2019","DM","KAqBN0Vqbg",993,-0.1222,0.0368,-0.3111,-0.2043,-0.079,0.0262,99,24,109,471,376,10,-0.3425
"0Oq60VgM6D","2019","W","KAqBN0Vqbg",38,-0.0023,-0.0203,-0.0127,0.0254,-0.0385,-0.0195,4,2,1,20,18,0,-0.0552
"0Oq60VgM6D","2020","AM","KAqBN0Vqbg",31,-8e-04,-0.005,-0.0602,-0.0022,-0.0306,-0.0159,3,1,6,6,3,0,-0.0545
"0Oq60VgM6D","2020","CM","KAqBN0Vqbg",179,-0.0021,-0.0109,-0.0264,0.003,-0.0694,-0.0478,9,4,17,66,49,0,-0.1272
"0Oq60VgM6D","2020","DM","KAqBN0Vqbg",1018,-0.1719,-0.0058,-0.0497,-0.4529,-0.0218,-0.0096,77,26,105,508,372,7,-0.662
"0Oq60VgM6D","2020","FB","KAqBN0Vqbg",16,-0.0013,8e-04,-0.01,-0.0062,-0.0033,-0.0019,0,0,0,5,4,0,-0.0119
"0Oq630dXQ6","2021","AM","kaDQ0wRqEv",32,0.0366,-0.0014,0.003,-0.0168,-0.0072,-8e-04,5,1,3,5,6,1,0.0104
"0Oq630dXQ6","2021","ST","kaDQ0wRqEv",572,-0.0668,0.1145,-0.1629,-0.0874,0.0904,0.0244,73,16,32,135,131,12,0.0751
"0Oq630dXQ6","2021","W","kaDQ0wRqEv",1578,-0.5593,0.1793,-0.353,-1.038,0.8613,0.1566,265,47,96,455,500,35,-0.4001
"0Oq630dXQ6","2022","AM","kaDQ0wRqEv",59,-0.0044,-0.0274,-0.011,-0.054,-0.0271,0.0147,15,1,4,9,11,1,-0.0982
"0Oq630dXQ6","2022","CM","kaDQ0wRqEv",13,-9e-04,0.0033,0.0308,0.0433,0.0154,-0.0035,1,1,1,2,1,0,0.0576
"0Oq630dXQ6","2022","ST","kaDQ0wRqEv",676,-0.204,0.1806,-0.0099,-0.139,-0.0158,0.0169,119,15,30,210,219,14,-0.1613
"0Oq630dXQ6","2022","W","kaDQ0wRqEv",1148,-0.554,0.1954,-0.0396,-0.806,0.4696,0.00969999999999999,179,39,78,329,351,21,-0.6853
"0Oq632k7Q6","2019","DM","jYQJ19EqGR",457,-0.0143,-0.2473,-0.2026,-0.0399,-0.0964,0.0196,72,12,37,251,205,4,-0.3783
"0Oq632k7Q6","2019","W","jYQJ19EqGR",14,8e-04,-0.0014,0.0027,-0.0151,-0.0144,-0.0072,2,0,1,6,4,0,-0.0373
"0Oq632k7Q6","2020","DM","jYQJ19EqGR",68,-0.0292,0.003,-0.0272,-0.0269,-0.0043,-0.0126,4,0,2,39,34,0,-0.07
"0Oq632k7Q6","2021","AM","jYQJ19EqGR",66,-0.036,-0.0062,0.0537,-0.0426,-0.0585,-0.0186,5,1,11,33,29,1,-0.1619
"0Oq632k7Q6","2021","CM","jYQJ19EqGR",730,-0.2445,-0.0567913367,-0.1369,-0.1472,-0.2113,-0.1023,83,22,68,357,280,6,-0.7620913367
"0Oq632k7Q6","2021","DM","jYQJ19EqGR",134,-0.0294,0.0336,0.0669,-0.1327,-0.0035,-0.004,17,11,13,99,82,1,-0.136
"0Oq632k7Q6","2021","FB","jYQJ19EqGR",44,0.0022,0.0086,-0.0245,-0.031,-0.0163,-0.0051,5,4,5,37,30,0,-0.0416
"0Oq632k7Q6","2021","ST","jYQJ19EqGR",4,7e-04,-6e-04,-0.0013,0.0072,-0.0055,-0.003,0,0,0,3,3,0,-0.0012
"0Oq632k7Q6","2021","W","jYQJ19EqGR",11,-0.0075,-0.0011,0.031,0.001,-0.0114,-0.0056,1,0,1,3,3,0,-0.0246
"0Oq632k7Q6","2022","CM","jYQJ19EqGR",457,-0.0918,-0.0023,0.1279,-0.1421,-0.1498,-0.1217,62,20,58,271,217,2,-0.5077
"0Oq632k7Q6","2022","DM","jYQJ19EqGR",439,-0.152,0.0017,0.0313,0.1167,-0.0683,-0.0146,63,20,59,313,256,2,-0.1165
"0Oq632k7Q6","2022","FB","jYQJ19EqGR",85,0.0108,0.0115,0.0301,0.0235,0.0452,0.0265,14,4,15,54,48,3,0.1175
"0Oq632k7Q6","2022","ST","jYQJ19EqGR",24,0.1236,0.0015,-0.001,-0.1041,-0.0448,-0.0181,7,2,2,15,14,0,-0.0419
"0Oq632k7Q6","2022","W","jYQJ19EqGR",41,-0.0047,-0.004,-6e-04,0.0487,-0.0281,0.0085,4,1,5,25,18,1,0.0204
"0Oq633dAQ6","2019","AM","EKXMeX3Q64",4,-1e-04,-5e-04,-0.0019,-0.0022,6e-04,-0.002,3,0,0,1,2,0,-0.0042
"0Oq633dAQ6","2019","W","EKXMeX3Q64",63,-0.0244,-0.0064,0.0025,-0.0497,-0.0177,-0.0323,8,0,7,7,11,0,-0.1305
"0Oq633dAQ6","2020","AM","EKXMeX3Q64",58,0.0145,-0.0018,0.0058,0.0088,-0.0075,-0.0297,6,2,9,12,8,0,-0.0157
"0Oq633dAQ6","2020","FB","EKXMeX3Q64",6,-5e-04,3e-04,-0.0038,0.0017,-0.0013,-7e-04,0,0,0,1,0,0,-5e-04
"0Oq633dAQ6","2020","W","EKXMeX3Q64",384,0.0065,-0.0094,0.0269,-0.2003,-0.2779,-0.0728,49,17,44,80,80,5,-0.5539
"0Oq633dAQ6","2021","AM","EKXMeX3Q64",24,6e-04,-0.0016,-0.0068,-0.0067,-0.0235,0.0225,4,1,2,4,4,1,-0.0087
"0Oq633dAQ6","2021","FB","EKXMeX3Q64",202,0.1914,0.0111,-0.0026,0.0808,0.0162,0.0413,54,6,27,78,62,4,0.3408
"0Oq633dAQ6","2021","ST","EKXMeX3Q64",40,-0.0383,-0.011,0.0052,0.0172,-0.0739,-0.0301,11,2,6,10,10,0,-0.1361
"0Oq633dAQ6","2021","W","EKXMeX3Q64",24,-0.0396,-0.0024,0.0619,-0.0279,-0.0077,0.0168,5,0,6,8,7,1,-0.0608
"0Oq633dAQ6","2022","AM","EKXMeX3Q64",285,-0.0934,0.289,0.0316,-0.1601,-0.111,-0.0077,42,16,20,56,57,5,-0.0832
"0Oq633dAQ6","2022","ST","EKXMeX3Q64",22,0.0246,-0.0124,-0.0102,-0.0169,-0.0449,-0.0166,2,2,1,2,2,0,-0.0662
"0Oq63JA7Q6","2018","CB","kRQand1MKZ",398,-0.0275,0.0453,0.3826,-0.1243,-0.09,-0.0446,27,5,84,193,137,0,-0.2411
"0Oq63JA7Q6","2018","FB","kRQand1MKZ",15,-0.0012,8e-04,-0.0116,-0.0035,-0.0033,-0.0017,0,0,2,2,0,0,-0.0089
"0Oq63JA7Q6","2018","W","kRQand1MKZ",20,-0.0041,-0.002,0.0357,0.0052,-0.0214,-0.0102,0,0,6,2,1,0,-0.0325
"0Oq63JA7Q6","2020","CB","X0Oq66zq6D",215,0.0152,0.0208,0.2268,-0.0025,-0.0487,-0.024,37,4,40,134,106,0,-0.0392
"0Oq63JA7Q6","2021","CB","X0Oq66zq6D",821,-0.0881,-0.0399,-0.2682,-0.0847,-0.0566,-0.0445,46,14,134,365,256,6,-0.3138
"0Oq63JA7Q6","2021","CM","X0Oq66zq6D",1,-1e-04,1.2376e-06,-7e-04,0.0071,-5e-04,-3e-04,0,0,0,1,0,0,0.0062012376
"0Oq63JA7Q6","2021","FB","X0Oq66zq6D",18,-0.0024,9e-04,-0.2417,0.0012,-0.0039,-0.0021,1,0,8,9,6,0,-0.0063
"0Oq63JA7Q6","2022","CB","X0Oq66zq6D",1376,-0.0013918966,0.1109,-0.5812,-0.1617,0.3337,0.0691,148,23,234,611,418,10,0.3506081034
"0Oq63lbzQ6","2022","FB","kRQabn8MKZ",44,0.029,0.0034,0.0035,-0.0121,0.0053,0.0063,3,2,3,15,13,1,0.0319
"0Oq63n7Q6D","2013","AM","mKAqBBmqbg",48,-0.0072,0.0117,0.0047,-0.0753,0.0603,0.0148,1,3,2,13,9,2,0.00429999999999999
"0Oq63n7Q6D","2013","ST","mKAqBBmqbg",281,-0.3806,-0.0346,0.002,0.1948,-0.1321,-0.1092,37,9,12,69,89,7,-0.4617
"0Oq63n7Q6D","2013","W","mKAqBBmqbg",170,-0.1961,-0.0141,0.0781,-0.0727,0.0977,0.1004,16,4,7,47,50,7,-0.0848
"0Oq63oxzQ6","2022","CB","KAqBN0Vqbg",10,-0.0019,0.0011,-0.0331,-0.007,-0.0021,-0.0011,2,0,1,4,3,0,-0.011
"0Oq63oxzQ6","2022","FB","KAqBN0Vqbg",677,0.0632,0.0194,0.3062,-0.23,0.1495,-0.0451,98,17,92,300,202,5,-0.043
"0Oq63oxzQ6","2022","W","KAqBN0Vqbg",6,2e-04,-6e-04,0.0455,-0.0072,-0.0035,-0.0031,2,0,1,3,2,0,-0.0142
"0Oq63P32Q6","2021","CB","mKAqBBmqbg",1948,0.0112,0.2007,0.0382,0.0555,-0.2957,-0.1115,177,14,308,1021,863,8,-0.1398
"0Oq63P32Q6","2021","FB","mKAqBBmqbg",61,0.0347,0.0019,-0.1059,-0.027,-0.0136,-0.007,8,1,17,29,20,0,-0.011
"0Oq63P32Q6","2022","CB","mKAqBBmqbg",1432,0.0701,0.0143,0.11,0.4005,-0.127,-0.0675,181,13,183,849,700,4,0.2904
"0Oq63P32Q6","2022","CM","mKAqBBmqbg",11,-0.0011,0,-0.0074,0.0061,-0.005,-0.0029,0,0,0,3,1,0,-0.0029
"0Oq63P32Q6","2022","ST","mKAqBBmqbg",38,0.0062,-0.0171,-3e-04,0.0054,-0.0811,-0.0286,1,1,4,8,6,0,-0.1152
"0Oq63P32Q6","2022","W","mKAqBBmqbg",42,-0.0085,-0.0049,0.000199999999999999,0.008,-0.0444,-0.0215,0,1,8,7,3,0,-0.0713
"0Oq63Ym2Q6","2022","FB","19vQ2095K6",284,0.1005,0.0301,0.3668,-0.1281,-0.031,0.0317,35,10,48,163,102,2,0.0032
"0Oq63Ym2Q6","2022","W","19vQ2095K6",9,0.0021,-9e-04,0.0328,-0.0056,-0.0098,-0.0046,1,0,3,4,2,0,-0.0188
"0Oq67EgQ6D","2013","CB","Z2vQ1xlqrA",2811,0.1821,0.2546,-1.8372,1.9678,-0.3481,-0.2049,399,41,647,1608,1076,7,1.8515
"0Oq67EgQ6D","2014","CB","Z2vQ1xlqrA",2415,0.3877,-0.1375,-1.4385,1.5118,-0.4325,-0.2355,397,50,498,1429,979,4,1.094
"0Oq67EgQ6D","2015","CB","Z2vQ1xlqrA",3184,0.0202,0.1819,-0.905,1.9124,-0.6075,-0.3574,407,42,696,1613,966,0,1.1496
"0Oq67EgQ6D","2016","CB","Z2vQ1xlqrA",1659,0.0847,0.1739,-0.4035,1.09,0.154,-0.0825,284,22,239,1078,752,3,1.4201
"0Oq67EgQ6D","2016","FB","Z2vQ1xlqrA",97,-8e-04,0.0049,-0.0249,0.0698,-0.0203,-0.0112,8,0,8,56,44,0,0.0424
"0Oq67EgQ6D","2017","CB","Z2vQ1xlqrA",2661,0.5563,0.1953,-0.3998,1.4463,-0.4913,-0.2149,519,36,393,1903,1527,4,1.4917
"0Oq67EgQ6D","2018","CB","Z2vQ1xlqrA",3417,0.7322,0.2455,-0.5293,2.5559,-0.6894,-0.3706,583,43,548,2365,1805,3,2.4736
"0Oq67EgQ6D","2019","CB","Z2vQ1xlqrA",2310,0.6065,-0.035,-0.2947,1.0915,-0.503,-0.1782,450,23,336,1589,1242,2,0.9818
"0Oq67EgQ6D","2020","CB","Z2vQ1xlqrA",899,0.3165,0.0779,0.2844,0.7955,-0.201,-0.0695,200,20,131,662,514,1,0.9194
"0Oq67EgQ6D","2021","CB","gpMOLwl5zy",1938,0.4499,0.184,-1.1379,0.6665,-0.2285,-0.161,362,18,272,1409,1188,2,0.9109
"0Oq67k7Q6D","2013","AM","4wM42l4qjB",48,0.0193,-0.0095,-0.0152,0.0098,-0.0343,-0.0095,16,3,5,17,20,2,-0.0242
"0Oq67k7Q6D","2013","FB","4wM42l4qjB",54,-0.0918,0.0138,-0.027,-0.0377,0.0228,0.0122,20,1,3,20,21,1,-0.0807
"0Oq67k7Q6D","2013","ST","4wM42l4qjB",633,-0.3933,-0.0524,0.2388,0.1762,-0.6984,-0.1894,105,20,29,184,197,18,-1.1573
"0Oq67k7Q6D","2013","W","4wM42l4qjB",524,0.0325,-0.1193,0.0558,-0.0937,-0.2721,-0.1555,115,17,62,161,172,11,-0.6081
"0Oq67k7Q6D","2014","W","jYQJ19EqGR",69,-0.0156,-0.0099,2e-04,-0.0092,-0.0159,0.0339,25,2,14,37,42,3,-0.0167
"0Oq67xxQ6D","2013","CB","a2lqRX2Mr0",18,-0.0037,0.002,0.1376,0.0081,0.0857,0.0392,4,0,3,16,13,1,0.1313
"0Oq67xxQ6D","2013","FB","a2lqRX2Mr0",1907,-0.3974,-0.0382999999999999,0.4342,0.6757,-0.1808,-0.0786,195,50,321,1029,618,11,-0.0193999999999999
"0Oq67xxQ6D","2013","ST","a2lqRX2Mr0",7,-0.0012,-0.001,0.0235,0.013,-0.0112,-0.0053,2,0,3,3,3,0,-0.0057
"0Oq67xxQ6D","2013","W","a2lqRX2Mr0",79,-0.0354,-0.0211,0.0525,-0.0426,-0.0807,-0.0404,4,4,19,19,10,0,-0.2202
"0Oq67xxQ6D","2014","FB","0KPqjA456v",970,-0.0465,-0.3117,0.3284,0.8759,-0.194,-0.0607,105,20,191,642,364,2,0.263
"0Oq6aoX56D","2015","W","mvzqoLZQap",390,0.1534,-0.0012,0.047,-0.1834,-0.1397,-0.01,98,15,33,170,176,5,-0.1809
"0Oq6aoX56D","2016","AM","mvzqoLZQap",102,0.0561,0.0092,0.0573,-0.0289,0.2186,0.0562,26,2,8,29,38,4,0.3112
"0Oq6aoX56D","2016","DM","mvzqoLZQap",15,-0.0413,7e-04,0.0131,-0.0453,0.0215,-0.0028,5,0,3,10,6,0,-0.0672
"0Oq6aoX56D","2016","W","mvzqoLZQap",540,0.4979,-0.0697,0.0502,-0.4525,-0.0885,-0.0475,140,6,33,195,206,8,-0.1603
"0Oq6bAPq6D","2022","AM","kaDQ0wRqEv",162,-0.0362,-0.0208,-0.0886,-0.1734,-0.0879,-0.0212,45,2,6,99,97,4,-0.3395
"0Oq6bAPq6D","2022","DM","kaDQ0wRqEv",15,0.031,7e-04,0.0053,0.001,-0.0017,0.0147,8,0,1,11,10,1,0.0457
"0Oq6bAPq6D","2022","FB","kaDQ0wRqEv",35,0.0177,0.0018,-0.0253,-0.0162,0.003,-0.0038,12,0,1,18,22,2,0.0025
"0Oq6bAPq6D","2022","W","kaDQ0wRqEv",1484,0.4724,0.0043,0.00140000000000001,0.1509,-0.8298,-0.2014,406,36,88,887,851,40,-0.4036
"0Oq6ebd56D","2014","CM","jYQJ19EqGR",28,-9e-04,0.0207,0.0517,0.0373,-0.0262,-0.0075,7,1,5,15,11,0,0.0234
"0Oq6ebd56D","2014","FB","jYQJ19EqGR",43,-5e-04,0.0029,0.0484,-0.0494,0.0721,0.0381,21,1,11,37,32,2,0.0632
"0Oq6ebd56D","2014","W","jYQJ19EqGR",2184,0.0176,-0.4525,0.7465,1.024,-1.0891,0.3395,608,72,288,1485,1299,69,-0.1605
"0Oq6ebd56D","2015","AM","jYQJ19EqGR",97,0.0207,-0.0082,0.0154,0.0349,-0.0509,0.0118,32,2,7,69,66,3,0.0083
"0Oq6ebd56D","2015","FB","jYQJ19EqGR",40,-0.0018,-0.0212,-0.0194,-0.0796,0.026,-0.0045,7,3,9,25,18,1,-0.0811
"0Oq6ebd56D","2015","W","jYQJ19EqGR",1514,-0.6633,0.00870000000000001,0.4415,0.4841,-0.802,-0.218,431,56,179,998,883,35,-1.1905
"0Oq6ebd56D","2016","AM","pzeQZ6xQKw",97,-0.0654,-0.0143,0.0045,0.0248,-0.0059,0.0469,24,4,11,51,51,5,-0.0139
"0Oq6ebd56D","2016","DM","pzeQZ6xQKw",22,-0.0396,5e-04,8e-04,0.0131,0.0071,-0.0041,9,1,1,14,11,1,-0.023
"0Oq6ebd56D","2016","FB","pzeQZ6xQKw",16,0.0114,8e-04,-0.01,0.0714,0.0126,0.043,5,0,0,12,9,2,0.1392
"0Oq6ebd56D","2016","ST","pzeQZ6xQKw",8,0.0151,-0.0012,-0.006,0.0068,-0.0052,-0.006,3,0,1,5,3,0,0.0095
"0Oq6ebd56D","2016","W","pzeQZ6xQKw",864,-0.2682,-0.0748,-0.1282,0.5538,-0.601,0.0443,237,20,63,489,453,22,-0.3459
"0Oq6ENn256","2020","CM","eVq3ya6MWO",48,0.0448,-8e-04,0.0057,-0.0931,-0.0078,-0.0128,6,1,3,6,6,0,-0.0697
"0Oq6ENn256","2020","ST","eVq3ya6MWO",394,0.1128,-0.0709,-0.0864,-0.0898,0.5148,0.2333,45,7,10,81,99,16,0.7002
"0Oq6ENn256","2020","W","eVq3ya6MWO",303,0.1261,-0.0246,0.1784,-0.2388,0.0755,0.0898,57,7,23,62,75,6,0.028
"0Oq6ENn256","2021","AM","eVq3ya6MWO",48,0.0312,-0.0016,-0.0121,-0.1021,0.0861,-0.0246,9,2,4,6,8,1,-0.011
"0Oq6ENn256","2021","CM","eVq3ya6MWO",26,-0.0413,0.0035,-0.0175,-0.0087,0.0141,-0.0069,2,2,0,2,3,0,-0.0393
"0Oq6ENn256","2021","DM","eVq3ya6MWO",31,0.0903,0.0023,0.0016,-0.0365,0.0341,0.0465,7,1,4,8,10,2,0.1367
"0Oq6ENn256","2021","FB","eVq3ya6MWO",76,-0.0286,-0.0159,-0.0476,-0.0801,0.0508,0.0411,6,5,0,8,13,1,-0.0327
"0Oq6ENn256","2021","ST","eVq3ya6MWO",547,-0.1372,0.1989,-0.0459,0.0713,1.0023,0.0179,97,22,45,100,135,16,1.1532
"0Oq6ENn256","2021","W","eVq3ya6MWO",99,-0.154,0.0595,-0.0101,0.0396,0.1033,0.0289,16,5,4,13,21,2,0.0773
"0Oq6ENn256","2022","CM","eVq3ya6MWO",48,-0.0128,-0.0038,-0.0225,-0.0255,-0.0142,-0.0128,4,1,1,8,7,0,-0.0691
"0Oq6ENn256","2022","ST","eVq3ya6MWO",163,0.0313,0.0066,0.1527,-0.183,-0.1304,-0.0271,18,6,9,30,29,2,-0.3026
"0Oq6ENn256","2022","W","eVq3ya6MWO",425,0.1463,-0.023,0.0854,-0.2547,0.6364,0.1109,70,18,29,100,120,11,0.6159
"0Oq6ERe256","2020","CB","lgpMOvnQzy",22,-0.0182,0.0024,-0.0449,-0.0177,0.0141,-0.0025,3,0,3,5,5,0,-0.0219
"0Oq6ERe256","2020","CM","lgpMOvnQzy",188,-0.055,0.0041,-0.0287,-0.0917,-0.0601,-0.0502,17,4,17,64,60,0,-0.2529
"0Oq6ERe256","2020","DM","lgpMOvnQzy",23,-0.004,0.0027,0.0376,-0.0157,-0.0061,-0.0043,1,2,3,2,2,0,-0.0274
"0Oq6ERe256","2021","CB","lgpMOvnQzy",73,0.0207,0.0079,0.0718,-0.033,-0.0168,-0.0082,11,0,8,39,33,0,-0.0294
"0Oq6ERe256","2021","CM","lgpMOvnQzy",49,-0.0083,-0.005,-0.0284,-0.0092,-0.0223,-0.0131,2,1,7,26,10,0,-0.0579
"0Oq6ERe256","2021","DM","lgpMOvnQzy",162,-0.0448,0.0088,-0.3751,-0.0701,0.021,0.0245,17,6,24,57,47,1,-0.0606
"0Oq6ERe256","2021","FB","lgpMOvnQzy",134,-0.0618,-0.2438,-0.0661,-0.0402,-0.0053,-0.0155,13,3,18,55,37,0,-0.3666
"0Oq6ERe256","2021","ST","lgpMOvnQzy",3,-0.0123,-4e-04,2e-04,-0.0012,0.0091,-0.0023,2,0,1,2,3,0,-0.0071
"0Oq6Ervr56","2018","CB","eVq3ya6MWO",18,-4e-04,-0.0123,-0.0151,-0.0105,0.0026,-0.002,2,2,2,12,9,0,-0.0226
"0Oq6Ervr56","2018","ST","eVq3ya6MWO",31,-0.0012,-0.0162,-0.0123,0.0042,0.0712,0.0162,3,1,2,6,8,1,0.0742
"0Oq6Ervr56","2019","FB","eVq3ya6MWO",103,-0.045,0.0019,-0.0782,-0.0091,-0.0303,-0.002,26,3,16,73,54,1,-0.0845
"0Oq6l2JzM6","2016","CM","kRQabn8MKZ",835,0.4423,0.1164,-0.1212,-0.1024,-0.0235,0.1388,261,57,130,460,415,18,0.5716
"0Oq6l2JzM6","2016","ST","kRQabn8MKZ",31,0.0407,-0.005,-0.0579,0.0016,-0.0481,0.015,6,1,5,9,13,1,0.0042
"0Oq6l2JzM6","2017","CM","kRQabn8MKZ",699,-0.0725,-0.0147,-0.0884,-0.022,0.1426,0.1119,157,51,85,355,352,12,0.1453
"0Oq6l2JzM6","2017","FB","kRQabn8MKZ",143,-0.0647,-0.0089,0.037,-0.0533,-0.0014,-0.0165,49,5,19,61,58,0,-0.1448
"0Oq6l2JzM6","2017","ST","kRQabn8MKZ",153,-0.1663,-0.0175,0.052,0.0989,-0.1223,-0.1118,52,5,13,104,108,2,-0.319
"0Oq6l2JzM6","2017","W","kRQabn8MKZ",55,0.0564,-0.0057,-0.0209,-0.0081,-0.0387,-0.0282,19,2,5,29,26,0,-0.0243
"0Oq6l8YgM6","2019","FB","kRQand1MKZ",2752,0.5337,0.0773,0.6236,1.6045,-0.0809,-0.1344,589,43,372,1725,1202,11,2.0002
"0Oq6l8YgM6","2020","FB","kRQand1MKZ",2156,0.111,0.4154,-0.0573,0.3388,-0.131,-0.1686,331,49,317,1309,900,6,0.5656
"0Oq6l8YgM6","2021","FB","kRQand1MKZ",2848,0.4753937342,0.1877,0.7435,0.7587,-0.143,-0.1439,425,44,409,1722,1207,11,1.1348937342
"0Oq6l8YgM6","2022","DM","kRQand1MKZ",29,-0.0127,0.0013,0.0228,0.0119,-0.0066,-0.0054,4,0,2,20,17,0,-0.0115
"0Oq6la47M6","2015","CM","a2lqR4JMr0",38,-0.0067,0,0.0051,-0.0324,-0.0117,-0.0101,4,1,7,20,16,0,-0.0609
