"game_id","date","season_name"
"2vQ1XBdlqr",2017-10-15,"2017"
"9Yqdx3wjqv",2017-10-15,"2017"
"a35reLBLML",2017-10-15,"2017"
"eV5DwrkEMK",2017-10-15,"2017"
"OlMlKoBEQL",2017-10-15,"2017"
"Vj58XolJ58",2017-10-15,"2017"
"4JMAO7klqK",2017-10-22,"2017"
"4wM4XGEkMj",2017-10-22,"2017"
"9vQ2XW4Y5K",2017-10-22,"2017"
"aDQ0E3lBME",2017-10-22,"2017"
"KPqjxOwnM6",2017-10-22,"2017"
"kRQapdWmqK",2017-10-22,"2017"
"KXMexB3XQ6",2017-10-22,"2017"
"NPqxPrAGq9",2017-10-22,"2017"
"odMXwLErQY",2017-10-22,"2017"
"xW5pLVwG5g",2017-10-22,"2017"
"zeQZByexQK",2017-10-22,"2017"
"e7MzbR96Mr",2017-10-26,"2017"
"ljqE73jzMx",2017-10-26,"2017"
"N6MmVL7Z5E",2017-10-26,"2017"
"p6qbBxeBq0",2017-10-27,"2017"
"KAqBmnj45b",2017-10-30,"2017"
"Xj5YE38A5b",2017-10-30,"2017"
"jYQJw61PMG",2017-10-31,"2017"
"NWMW2JXKQl",2017-11-01,"2017"
"Oa5wbxY8M1",2017-11-03,"2017"
"7VqG7Wm6qv",2017-11-05,"2017"
"eVq3dXaDQW",2017-11-05,"2017"
"0x5gO0PZ57",2017-11-06,"2017"
"0Oq6d4lAM6",2017-11-22,"2017"
"gpMOG3zEMz",2017-11-22,"2017"
"gOMnVy6XMw",2017-11-30,"2017"
"2vQ1yXmlQr",2017-12-01,"2017"
"a35r7egLqL",2017-12-09,"2017"
"vzqoxZYJQa",2018-03-03,"2018"
"2lqRnzOJqr",2018-03-03,"2018"
"wvq9d6kB5W",2018-03-04,"2018"
"9z5kVZBdMA",2018-03-04,"2018"
"315V2b9n59",2018-03-04,"2018"
"Pk5LB83YQO",2018-03-04,"2018"
"gjMNgbWD5K",2018-03-04,"2018"
"raMybdNd5d",2018-03-04,"2018"
"7vQ7dgRGMD",2018-03-05,"2018"
"eV5D7P8nMK",2018-03-05,"2018"
"2vQ1ypgOQr",2018-03-10,"2018"
"OlMlPZWDML",2018-03-10,"2018"
"9YqdgNeE5v",2018-03-10,"2018"
"KXMeGb33q6",2018-03-10,"2018"
"odMX2bVxqY",2018-03-10,"2018"
"Vj58dG9L58",2018-03-11,"2018"
"odMX2NEGqY",2018-03-11,"2018"
"a35r7bo2qL",2018-03-11,"2018"
"KXMeG2XPq6",2018-03-11,"2018"
"NPqxbpLXM9",2018-03-17,"2018"
"aDQ0ypW3ME",2018-03-17,"2018"
"kRQa3EWO5K",2018-03-17,"2018"
"9vQ2yJGmqK",2018-03-17,"2018"
"xW5pelw0qg",2018-03-17,"2018"
"aDQ0y7lEME",2018-03-17,"2018"
"KPqjNlwNq6",2018-03-18,"2018"
"4JMApGkPQK",2018-03-18,"2018"
"4wM447EBMj",2018-03-18,"2018"
"p6qbBlgaq0",2018-03-24,"2018"
"XVqK3y2Nq0",2018-03-24,"2018"
"BLMvmx68Qx",2018-03-24,"2018"
"ljqE7oJYMx",2018-03-24,"2018"
"zeQZ4NeN5K",2018-03-25,"2018"
"e7MzbYZPMr",2018-03-25,"2018"
"N6MmV1Ww5E",2018-03-31,"2018"
"0x5gOKWj57",2018-03-31,"2018"
"NWMW2ZozQl",2018-03-31,"2018"
"Oa5wbedXM1",2018-03-31,"2018"
"Xj5YEe4x5b",2018-03-31,"2018"
"0Oq6djL7M6",2018-04-01,"2018"
"gpMOGDeRMz",2018-04-01,"2018"
"eVq3d7ygQW",2018-04-01,"2018"
"KAqBm6k75b",2018-04-01,"2018"
"jYQJwPgEMG",2018-04-01,"2018"
"7VqG793Xqv",2018-04-01,"2018"
"gOMnV1YxMw",2018-04-06,"2018"
"vzqox1JvQa",2018-04-07,"2018"
"Oa5wbedBM1",2018-04-07,"2018"
"jYQJwPgWMG",2018-04-08,"2018"
"2lqRn87Dqr",2018-04-08,"2018"
"KAqBm6kX5b",2018-04-08,"2018"
"7VqG793Aqv",2018-04-08,"2018"
"0x5gOKW757",2018-04-09,"2018"
"0Oq6djLrM6",2018-04-11,"2018"
"gpMOGDLOMz",2018-04-14,"2018"
"gOMnV1a6Mw",2018-04-14,"2018"
"315V2NW759",2018-04-14,"2018"
"2lqRn8J2qr",2018-04-14,"2018"
"vzqox1O7Qa",2018-04-14,"2018"
"wvq9d7j35W",2018-04-14,"2018"
"9z5kV8WbMA",2018-04-14,"2018"
"EGMP6Nrrqa",2018-04-15,"2018"
"KPqjNZ3Yq6",2018-04-15,"2018"
"gjMNg87Y5K",2018-04-15,"2018"
"Pk5LBNzZQO",2018-04-15,"2018"
"raMybpoR5d",2018-04-21,"2018"
"OlMlP1gyML",2018-04-21,"2018"
"2vQ1y7R8Qr",2018-04-21,"2018"
"9YqdglWO5v",2018-04-21,"2018"
"7vQ7dpedMD",2018-04-21,"2018"
"Vj58d8a858",2018-04-21,"2018"
"eV5D7n2ZMK",2018-04-22,"2018"
"KXMeGbg6q6",2018-04-22,"2018"
"a35r71RbqL",2018-04-22,"2018"
"9vQ2y7NoqK",2018-04-22,"2018"
"odMX2NGaqY",2018-04-22,"2018"
"NPqxb1okM9",2018-04-28,"2018"
"aDQ0y7xvME",2018-04-28,"2018"
"zeQZ4Nkz5K",2018-04-28,"2018"
"4wM447pgMj",2018-04-28,"2018"
"4JMApG87QK",2018-04-28,"2018"
"KPqjNlBPq6",2018-04-28,"2018"
"kRQa3Ew15K",2018-04-29,"2018"
"xW5pel7Bqg",2018-04-29,"2018"
"BLMvmxrjQx",2018-04-29,"2018"
"XVqK3yLwq0",2018-04-29,"2018"
"xW5peZOJqg",2018-04-30,"2018"
"p6qbBl34q0",2018-05-05,"2018"
"Oa5wbe0BM1",2018-05-05,"2018"
"eVq3d7rnQW",2018-05-05,"2018"
"jYQJwPYWMG",2018-05-05,"2018"
"Xj5YEeyX5b",2018-05-05,"2018"
"NWMW2ZgeQl",2018-05-05,"2018"
"e7MzbY0OMr",2018-05-06,"2018"
"ljqE7o9wMx",2018-05-06,"2018"
"N6MmV1Gv5E",2018-05-06,"2018"
"KAqBm6vX5b",2018-05-06,"2018"
"0x5gOKJ757",2018-05-06,"2018"
"7VqG79LAqv",2018-05-09,"2018"
"gpMOGD1OMz",2018-05-09,"2018"
"vzqox1e7Qa",2018-05-09,"2018"
"0Oq6dj2rM6",2018-05-10,"2018"
"gOMnV1d6Mw",2018-05-10,"2018"
"2lqRn8l2qr",2018-05-12,"2018"
"EGMP6NYrqa",2018-05-12,"2018"
"Pk5LBNZZQO",2018-05-12,"2018"
"315V2N1759",2018-05-12,"2018"
"9z5kV8NbMA",2018-05-12,"2018"
"gjMNg8PY5K",2018-05-12,"2018"
"raMybpKR5d",2018-05-13,"2018"
"wvq9d7B35W",2018-05-13,"2018"
"2vQ1y7e8Qr",2018-05-13,"2018"
"eV5D7nRZMK",2018-05-13,"2018"
"7vQ7dpwdMD",2018-05-14,"2018"
"a35r71nbqL",2018-05-17,"2018"
"OlMlP1kyML",2018-05-19,"2018"
"KXMeGbK6q6",2018-05-19,"2018"
"9vQ2y7eoqK",2018-05-19,"2018"
"Vj58d83858",2018-05-19,"2018"
"9YqdgldO5v",2018-05-19,"2018"
"odMX2N1aqY",2018-05-19,"2018"
"NPqxb1KkM9",2018-05-20,"2018"
"xW5pelYBqg",2018-05-20,"2018"
"KPqjNlkPq6",2018-05-20,"2018"
"aDQ0y7evME",2018-05-20,"2018"
"kRQa3EP15K",2018-05-21,"2018"
"zeQZ4N1z5K",2018-05-26,"2018"
"4JMApGR7QK",2018-05-26,"2018"
"4wM447egMj",2018-05-26,"2018"
"e7MzbYzOMr",2018-05-26,"2018"
"N6MmV1kv5E",2018-05-26,"2018"
"ljqE7oNwMx",2018-05-26,"2018"
"p6qbBlP4q0",2018-05-26,"2018"
"XVqK3ybwq0",2018-05-27,"2018"
"BLMvmxKjQx",2018-05-27,"2018"
"jYQJwPZWMG",2018-05-27,"2018"
"Xj5YEejX5b",2018-05-27,"2018"
"eVq3d7enQW",2018-05-30,"2018"
"KAqBm6RX5b",2018-05-30,"2018"
"NWMW2ZjeQl",2018-05-31,"2018"
"Oa5wbeKBM1",2018-05-31,"2018"
"0x5gOKk757",2018-06-02,"2018"
"Oa5wbeDAM1",2018-06-02,"2018"
"2lqRn8X2qr",2018-06-02,"2018"
"7VqG79ZAqv",2018-06-02,"2018"
"gpMOGDXOMz",2018-06-02,"2018"
"jYQJwPXBMG",2018-06-02,"2018"
"vzqox1w7Qa",2018-06-02,"2018"
"gOMnV1J6Mw",2018-06-03,"2018"
"0Oq6djJrM6",2018-06-03,"2018"
"eVq3d7ZyQW",2018-06-03,"2018"
"KAqBm6zv5b",2018-06-04,"2018"
"NWMW2ZWjQl",2018-06-09,"2018"
"vzqox1wZQa",2018-06-09,"2018"
"7VqG791Wqv",2018-06-09,"2018"
"315V2NBE59",2018-06-09,"2018"
"0Oq6djYdM6",2018-06-10,"2018"
"0x5gOKbb57",2018-06-10,"2018"
"gpMOGDX2Mz",2018-06-10,"2018"
"9z5kV8dPMA",2018-06-10,"2018"
"2lqRn8XAqr",2018-06-10,"2018"
"gOMnV1JOMw",2018-06-10,"2018"
"wvq9d7E75W",2018-06-10,"2018"
"EGMP6NX4qa",2018-06-13,"2018"
"zeQZ4NBx5K",2018-06-13,"2018"
"NWMW2ZoeQl",2018-06-14,"2018"
"Pk5LBNXLQO",2018-06-14,"2018"
"EGMP6bG6qa",2018-06-14,"2018"
"gjMNg8Yk5K",2018-06-14,"2018"
"2vQ1y7xlQr",2018-06-23,"2018"
"a35r71WLqL",2018-06-23,"2018"
"eV5D7nXEMK",2018-06-23,"2018"
"7vQ7dplEMD",2018-06-24,"2018"
"raMybp7k5d",2018-06-24,"2018"
"OlMlP1dEML",2018-06-24,"2018"
"Vj58d8jJ58",2018-06-24,"2018"
"KXMeGbdXq6",2018-06-24,"2018"
"9Yqdgl9j5v",2018-06-24,"2018"
"odMX2NgrqY",2018-06-24,"2018"
"9vQ2y7EYqK",2018-06-30,"2018"
"zeQZ4N6x5K",2018-06-30,"2018"
"kRQa3E8m5K",2018-06-30,"2018"
"NPqxb1YGM9",2018-06-30,"2018"
"4JMApGZlQK",2018-06-30,"2018"
"KPqjNlanq6",2018-06-30,"2018"
"aDQ0y7YBME",2018-07-01,"2018"
"xW5pel3Gqg",2018-07-01,"2018"
"4wM447rkMj",2018-07-01,"2018"
"BLMvmxOAQx",2018-07-01,"2018"
"XVqK3yvKq0",2018-07-01,"2018"
"e7MzbYR9Mr",2018-07-04,"2018"
"Xj5YEe3w5b",2018-07-04,"2018"
"ljqE7o3AMx",2018-07-05,"2018"
"p6qbBl18q0",2018-07-05,"2018"
"jYQJwP6BMG",2018-07-05,"2018"
"N6MmV1Le5E",2018-07-05,"2018"
"7VqG79WWqv",2018-07-07,"2018"
"0x5gOK0b57",2018-07-07,"2018"
"NWMW2ZJjQl",2018-07-07,"2018"
"eVq3d7XyQW",2018-07-08,"2018"
"Oa5wbexAM1",2018-07-08,"2018"
"gpMOGD32Mz",2018-07-08,"2018"
"gOMnV1yOMw",2018-07-08,"2018"
"vzqox1LZQa",2018-07-08,"2018"
"0Oq6dj4dM6",2018-07-08,"2018"
"KAqBm6nv5b",2018-07-08,"2018"
"2lqRn8gAqr",2018-07-08,"2018"
"9z5kV8APMA",2018-07-11,"2018"
"wvq9d7J75W",2018-07-12,"2018"
"2vQ1y7XlQr",2018-07-14,"2018"
"a35r71eLqL",2018-07-14,"2018"
"7vQ7dp4EMD",2018-07-14,"2018"
"raMybpRk5d",2018-07-14,"2018"
"EGMP6NB4qa",2018-07-15,"2018"
"eV5D7nwEMK",2018-07-15,"2018"
"gjMNg8wk5K",2018-07-15,"2018"
"Pk5LBNnLQO",2018-07-15,"2018"
"315V2NnE59",2018-07-15,"2018"
"OlMlP1KEML",2018-07-15,"2018"
"Vj58d8XJ58",2018-07-15,"2018"
"9Yqdglxj5v",2018-07-19,"2018"
"KXMeGbxXq6",2018-07-21,"2018"
"4JMApGOlQK",2018-07-21,"2018"
"aDQ0y7EBME",2018-07-21,"2018"
"odMX2NwrqY",2018-07-21,"2018"
"xW5pelLGqg",2018-07-21,"2018"
"9vQ2y7XYqK",2018-07-22,"2018"
"NPqxb1PGM9",2018-07-22,"2018"
"kRQa3Epm5K",2018-07-22,"2018"
"KPqjNlxnq6",2018-07-22,"2018"
"4wM447XkMj",2018-07-22,"2018"
"XVqK3yOKq0",2018-07-26,"2018"
"BLMvmxLAQx",2018-07-26,"2018"
"p6qbBlx8q0",2018-07-26,"2018"
"e7MzbYb9Mr",2018-07-27,"2018"
"ljqE7o7AMx",2018-07-27,"2018"
"eVq3d7dyQW",2018-07-28,"2018"
"jYQJwPwBMG",2018-07-28,"2018"
"NWMW2Z2jQl",2018-07-28,"2018"
"N6MmV1Ve5E",2018-07-29,"2018"
"Xj5YEeEw5b",2018-07-29,"2018"
"0x5gOKOb57",2018-07-29,"2018"
"KAqBm6mv5b",2018-07-29,"2018"
"Oa5wbebAM1",2018-07-29,"2018"
"0Oq6djddM6",2018-07-29,"2018"
"7VqG797Wqv",2018-07-30,"2018"
"gpMOGDG2Mz",2018-08-04,"2018"
"KAqBm6m45b",2018-08-04,"2018"
"Oa5wbeb8M1",2018-08-04,"2018"
"eVq3d7dDQW",2018-08-05,"2018"
"jYQJwPwPMG",2018-08-05,"2018"
"vzqox1xZQa",2018-08-05,"2018"
"2lqRn8nAqr",2018-08-05,"2018"
"gOMnV1VOMw",2018-08-05,"2018"
"0x5gOKOZ57",2018-08-05,"2018"
"NWMW2Z2KQl",2018-08-05,"2018"
"7VqG7976qv",2018-08-05,"2018"
"gOMnV1VXMw",2018-08-11,"2018"
"wvq9d7dw5W",2018-08-11,"2018"
"0Oq6djdAM6",2018-08-12,"2018"
"gpMOGDGEMz",2018-08-12,"2018"
"315V2N2959",2018-08-12,"2018"
"2lqRn8n0qr",2018-08-12,"2018"
"vzqox1xkQa",2018-08-12,"2018"
"9z5kV8VjMA",2018-08-12,"2018"
"gjMNg8g05K",2018-08-12,"2018"
"EGMP6N6Vqa",2018-08-13,"2018"
"Pk5LBNBOQO",2018-08-13,"2018"
"jYQJwPdPMG",2018-08-15,"2018"
"raMybpbO5d",2018-08-16,"2018"
"7vQ7dpd2MD",2018-08-16,"2018"
"odMX2N2WqY",2018-08-18,"2018"
"9vQ2y71aqK",2018-08-18,"2018"
"9YqdglgL5v",2018-08-18,"2018"
"Vj58d8d458",2018-08-18,"2018"
"a35r717AqL",2018-08-19,"2018"
"2vQ1y7yKQr",2018-08-19,"2018"
"KXMeGbGrq6",2018-08-19,"2018"
"eV5D7n7AMK",2018-08-19,"2018"
"NPqxb1vmM9",2018-08-19,"2018"
"aDQ0y74PME",2018-08-19,"2018"
"OlMlP1P0ML",2018-08-20,"2018"
"KPqjNl0Rq6",2018-08-22,"2018"
"4wM4471pMj",2018-08-23,"2018"
"xW5pel0dqg",2018-08-24,"2018"
"4JMApGmkQK",2018-08-25,"2018"
"kRQa3EVo5K",2018-08-25,"2018"
"XVqK3ylOq0",2018-08-25,"2018"
"ljqE7ozzMx",2018-08-26,"2018"
"BLMvmxvOQx",2018-08-26,"2018"
"zeQZ4NZ15K",2018-08-26,"2018"
"p6qbBlZBq0",2018-08-26,"2018"
"N6MmV1AZ5E",2018-08-26,"2018"
"e7MzbYv6Mr",2018-08-27,"2018"
"eVq3d7ynQW",2018-08-30,"2018"
"Xj5YEeDA5b",2018-08-30,"2018"
"9vQ2y74eqK",2018-08-30,"2018"
"Oa5wbev8M1",2018-08-30,"2018"
"gpMOGD2EMz",2018-09-01,"2018"
"0x5gOKVZ57",2018-09-01,"2018"
"7VqG79a6qv",2018-09-01,"2018"
"NWMW2ZDKQl",2018-09-01,"2018"
"eVq3d71DQW",2018-09-02,"2018"
"gOMnV1KXMw",2018-09-02,"2018"
"KAqBm6245b",2018-09-02,"2018"
"0Oq6dj1AM6",2018-09-02,"2018"
"vzqox1bkQa",2018-09-02,"2018"
"2lqRn8Y0qr",2018-09-02,"2018"
"wvq9d7Yw5W",2018-09-05,"2018"
"315V2Nj959",2018-09-08,"2018"
"9z5kV80jMA",2018-09-09,"2018"
"EGMP6NDVqa",2018-09-09,"2018"
"Pk5LBNYOQO",2018-09-12,"2018"
"gjMNg8l05K",2018-09-15,"2018"
"2vQ1y7EKQr",2018-09-15,"2018"
"Vj58d82458",2018-09-15,"2018"
"raMybpzO5d",2018-09-16,"2018"
"7vQ7dpZ2MD",2018-09-16,"2018"
"a35r71zAqL",2018-09-16,"2018"
"9YqdglAL5v",2018-09-16,"2018"
"eV5D7nZAMK",2018-09-16,"2018"
"OlMlP1b0ML",2018-09-16,"2018"
"odMX2NlWqY",2018-09-16,"2018"
"KXMeGbVrq6",2018-09-16,"2018"
"9vQ2y7paqK",2018-09-20,"2018"
"NPqxb1AYM9",2018-09-20,"2018"
"NPqxb1gmM9",2018-09-20,"2018"
"xW5pelodqg",2018-09-22,"2018"
"BLMvmxBOQx",2018-09-22,"2018"
"aDQ0y78PME",2018-09-22,"2018"
"4JMApG3kQK",2018-09-22,"2018"
"4wM447VpMj",2018-09-22,"2018"
"KPqjNlWRq6",2018-09-22,"2018"
"zeQZ4Nw15K",2018-09-22,"2018"
"kRQa3EOo5K",2018-09-23,"2018"
"p6qbBlnBq0",2018-09-23,"2018"
"ljqE7oGzMx",2018-09-23,"2018"
"XVqK3y9Oq0",2018-09-23,"2018"
"e7MzbY66Mr",2018-09-26,"2018"
"N6MmV16Z5E",2018-09-29,"2018"
"0x5gOKwZ57",2018-09-29,"2018"
"jYQJwPRPMG",2018-09-29,"2018"
"7VqG79O6qv",2018-09-29,"2018"
"Xj5YEeJA5b",2018-09-29,"2018"
"KAqBm6Y45b",2018-09-30,"2018"
"Oa5wbeW8M1",2018-09-30,"2018"
"eVq3d74DQW",2018-09-30,"2018"
"NWMW2ZyKQl",2018-09-30,"2018"
"gpMOGD8EMz",2018-09-30,"2018"
"0Oq6djpAM6",2018-09-30,"2018"
"Oa5wbeWjM1",2018-10-06,"2018"
"gOMnV1OXMw",2018-10-06,"2018"
"7VqG79Oeqv",2018-10-06,"2018"
"eVq3d746QW",2018-10-06,"2018"
"2lqRn8r0qr",2018-10-07,"2018"
"jYQJwPRyMG",2018-10-07,"2018"
"vzqox1nkQa",2018-10-07,"2018"
"KAqBm6YJ5b",2018-10-07,"2018"
"NWMW2Zy7Ql",2018-10-07,"2018"
"0Oq6djpXM6",2018-10-07,"2018"
"0x5gOKwr57",2018-10-09,"2018"
"315V2Nl659",2018-10-13,"2018"
"gOMnV1OmMw",2018-10-13,"2018"
"gpMOGD8nMz",2018-10-13,"2018"
"vzqox1njQa",2018-10-13,"2018"
"9z5kV8glMA",2018-10-17,"2018"
"wvq9d7xZ5W",2018-10-17,"2018"
"2lqRn8rWqr",2018-10-18,"2018"
"KXMeGb2xq6",2018-10-19,"2018"
"2vQ1y7p4Qr",2018-10-21,"2018"
"a35r71bBqL",2018-10-21,"2018"
"EGMP6N2jqa",2018-10-21,"2018"
"gjMNg8bv5K",2018-10-21,"2018"
"OlMlP1ZgML",2018-10-21,"2018"
"7vQ7dpgYMD",2018-10-21,"2018"
"9YqdglN95v",2018-10-21,"2018"
"eV5D7nPaMK",2018-10-21,"2018"
"Pk5LBN8mQO",2018-10-21,"2018"
"raMybpdA5d",2018-10-21,"2018"
"Vj58d8G358",2018-10-21,"2018"
"4JMApGP6QK",2018-10-28,"2018"
"4wM4473zMj",2018-10-28,"2018"
"9vQ2y7J1qK",2018-10-28,"2018"
"aDQ0y7ppME",2018-10-28,"2018"
"BLMvmxZRQx",2018-10-28,"2018"
"KPqjNlZyq6",2018-10-28,"2018"
"kRQa3EDg5K",2018-10-28,"2018"
"NPqxb1pgM9",2018-10-28,"2018"
"odMX2Nb2qY",2018-10-28,"2018"
"xW5pelZlqg",2018-10-28,"2018"
"zeQZ4NbK5K",2018-10-28,"2018"
"315VjZvn59",2018-10-31,"2018"
"9z5k09vdqA",2018-11-01,"2018"
"EGMPDez6Ma",2018-11-02,"2018"
"wvq9Ya9BqW",2018-11-02,"2018"
"raMyzLOd5d",2018-11-04,"2018"
"gjMNlnaDqK",2018-11-04,"2018"
"7vQ7ZaoGqD",2018-11-05,"2018"
"Pk5LYmjYqO",2018-11-05,"2018"
"2vQ1EaWOQr",2018-11-09,"2018"
"eV5DZmlnQK",2018-11-11,"2018"
"OlMlb7vDqL",2018-11-11,"2018"
"a35rzdw25L",2018-11-12,"2018"
"9YqdAXvEQv",2018-11-25,"2018"
"Vj582ERLQ8",2018-11-26,"2018"
"odMXl4vxMY",2018-11-30,"2018"
"KXMeVevP56",2018-11-30,"2018"
"9vQ21agmqK",2018-12-09,"2018"
"KPqj0BrNM6",2019-03-02,"2019"
"Oa5wv04XM1",2019-03-02,"2019"
"kRQaVwkOMK",2019-03-02,"2019"
"zeQZZkGNQK",2019-03-02,"2019"
"4JMAm8rPMK",2019-03-02,"2019"
"p6qbZ3Vaq0",2019-03-02,"2019"
"XVqKlLpNQ0",2019-03-02,"2019"
"e7Mzv0KPMr",2019-03-03,"2019"
"jYQJdYjE5G",2019-03-03,"2019"
"Xj5YDygxMb",2019-03-03,"2019"
"eVq31rOgMW",2019-03-03,"2019"
"KAqB2vl7qb",2019-03-04,"2019"
"0x5gVJ7jM7",2019-03-09,"2019"
"0Oq612R756",2019-03-09,"2019"
"Vj582jW8Q8",2019-03-09,"2019"
"9YqdA9oOQv",2019-03-09,"2019"
"aDQ04ee3QE",2019-03-09,"2019"
"KXMeVd8656",2019-03-10,"2019"
"odMXlg7aMY",2019-03-10,"2019"
"7VqGaL2XMv",2019-03-10,"2019"
"gpMO2LZRQz",2019-03-10,"2019"
"NWMWDgBz5l",2019-03-10,"2019"
"9vQ21EZoqK",2019-03-10,"2019"
"NPqxvYxkM9",2019-03-16,"2019"
"aDQ04YNvQE",2019-03-16,"2019"
"xW5p03yB5g",2019-03-16,"2019"
"N6MmAGdwME",2019-03-16,"2019"
"4JMAmZo7MK",2019-03-16,"2019"
"KPqj0aKPM6",2019-03-17,"2019"
"kRQaV8o1MK",2019-03-17,"2019"
"BLMvvO7jMx",2019-03-17,"2019"
"BLMvvrA8Mx",2019-03-17,"2019"
"4wM41rJg5j",2019-03-17,"2019"
"ljqEz9eYQx",2019-03-17,"2019"
"zeQZZ6XzQK",2019-03-18,"2019"
"XVqKlvewQ0",2019-03-23,"2019"
"e7Mzv7JOMr",2019-03-23,"2019"
"N6MmAaovME",2019-03-23,"2019"
"p6qbZ1o4q0",2019-03-24,"2019"
"ljqEzaLwQx",2019-03-24,"2019"
"Xj5YDY9XMb",2019-03-30,"2019"
"jYQJdXaW5G",2019-03-30,"2019"
"0x5gVbL7M7",2019-03-30,"2019"
"NWMWDWle5l",2019-03-30,"2019"
"0Oq61Y3r56",2019-03-30,"2019"
"KAqB2zNXqb",2019-03-30,"2019"
"Oa5wvDABM1",2019-03-30,"2019"
"7VqGa10AMv",2019-03-31,"2019"
"eVq31ZxnMW",2019-03-31,"2019"
"gpMO2XeOQz",2019-03-31,"2019"
"gjMNlYgvqK",2019-03-31,"2019"
"Pk5LYXBmqO",2019-04-01,"2019"
"raMyz7bA5d",2019-04-06,"2019"
"2vQ1Exy4Qr",2019-04-06,"2019"
"eV5DZX7aQK",2019-04-06,"2019"
"odMXlg22MY",2019-04-06,"2019"
"a35rzW7B5L",2019-04-06,"2019"
"7vQ7ZldYqD",2019-04-06,"2019"
"OlMlbdPgqL",2019-04-06,"2019"
"Vj582jd3Q8",2019-04-06,"2019"
"9YqdA9g9Qv",2019-04-07,"2019"
"KXMeVdGx56",2019-04-07,"2019"
"9vQ21Ey1qK",2019-04-07,"2019"
"NPqxvYbgM9",2019-04-10,"2019"
"KPqj0aNyM6",2019-04-13,"2019"
"4wM41pnB5j",2019-04-13,"2019"
"BLMvvOmRMx",2019-04-13,"2019"
"2lqRYX725r",2019-04-13,"2019"
"xW5p07205g",2019-04-13,"2019"
"gOMnKJY65w",2019-04-13,"2019"
"4wM41r4z5j",2019-04-14,"2019"
"kRQaV83gMK",2019-04-14,"2019"
"vzqobwJ75a",2019-04-14,"2019"
"p6qbZ1B6q0",2019-04-14,"2019"
"XVqKlv3RQ0",2019-04-14,"2019"
"jYQJdXgB5G",2019-04-14,"2019"
"Oa5wvDdAM1",2019-04-18,"2019"
"eVq31ZyyMW",2019-04-19,"2019"
"NWMWDWoj5l",2019-04-20,"2019"
"KAqB2zkvqb",2019-04-20,"2019"
"7VqGa13WMv",2019-04-20,"2019"
"vzqobwJZ5a",2019-04-20,"2019"
"gOMnKJYO5w",2019-04-20,"2019"
"0x5gVbWbM7",2019-04-20,"2019"
"0Oq61YLd56",2019-04-20,"2019"
"gpMO2Xe2Qz",2019-04-20,"2019"
"wvq9YEX7qW",2019-04-21,"2019"
"9z5k0d3PqA",2019-04-21,"2019"
"315VjB7E59",2019-04-21,"2019"
"odMXlgErMY",2019-04-24,"2019"
"7vQ7ZlxEqD",2019-04-24,"2019"
"Pk5LYX6LqO",2019-04-24,"2019"
"raMyz7ek5d",2019-04-25,"2019"
"9vQ21E4YqK",2019-04-25,"2019"
"9z5k0dWPqA",2019-04-27,"2019"
"eVq31ZryMW",2019-04-27,"2019"
"zeQZZ6exQK",2019-04-27,"2019"
"KAqB2zvvqb",2019-04-27,"2019"
"NPqxvYAGM9",2019-04-27,"2019"
"N6MmAaGeME",2019-04-27,"2019"
"BLMvvO6AMx",2019-04-28,"2019"
"XVqKlv2KQ0",2019-04-28,"2019"
"p6qbZ1g8q0",2019-04-28,"2019"
"0x5gVbJbM7",2019-04-28,"2019"
"315VjBWE59",2019-04-28,"2019"
"NWMWDWgj5l",2019-04-29,"2019"
"EGMPDXr4Ma",2019-05-01,"2019"
"Pk5LYXzLqO",2019-05-04,"2019"
"KXMeVdgX56",2019-05-04,"2019"
"eV5DZX2EQK",2019-05-04,"2019"
"odMXlgGrMY",2019-05-04,"2019"
"9YqdA9WjQv",2019-05-04,"2019"
"9vQ21ENYqK",2019-05-04,"2019"
"raMyz7ok5d",2019-05-05,"2019"
"Vj582jaJQ8",2019-05-05,"2019"
"NPqxvYoGM9",2019-05-05,"2019"
"aDQ04YxBQE",2019-05-05,"2019"
"OlMlbdgEqL",2019-05-05,"2019"
"KPqj0aBnM6",2019-05-06,"2019"
"xW5p037G5g",2019-05-08,"2019"
"4JMAmZ8lMK",2019-05-08,"2019"
"4wM41rpk5j",2019-05-09,"2019"
"kRQaV8wmMK",2019-05-09,"2019"
"eVq31ZeyMW",2019-05-11,"2019"
"0x5gVbkbM7",2019-05-11,"2019"
"vzqobweZ5a",2019-05-11,"2019"
"NWMWDWjK5l",2019-05-11,"2019"
"jYQJdXZP5G",2019-05-11,"2019"
"gOMnKJdO5w",2019-05-11,"2019"
"Oa5wvDK8M1",2019-05-11,"2019"
"NWMWDWjj5l",2019-05-12,"2019"
"0Oq61YJd56",2019-05-12,"2019"
"eVq31ZeDMW",2019-05-12,"2019"
"0x5gVbkZM7",2019-05-12,"2019"
"7VqGa1Z6Mv",2019-05-12,"2019"
"vzqobwek5a",2019-05-16,"2019"
"0Oq61YJA56",2019-05-16,"2019"
"wvq9YEBwqW",2019-05-16,"2019"
"gOMnKJdX5w",2019-05-16,"2019"
"315VjB1959",2019-05-17,"2019"
"EGMPDXYVMa",2019-05-18,"2019"
"NPqxvYYmM9",2019-05-18,"2019"
"KPqj0aaRM6",2019-05-18,"2019"
"odMXlg1WMY",2019-05-18,"2019"
"KXMeVdKr56",2019-05-19,"2019"
"7vQ7Zlw2qD",2019-05-19,"2019"
